484987.293	6494471.63	4	-0.0
484295.5161	6492249.336	6	-0.0
484439.5263	6492266.129	6	-0.0
483635.2645	6492993.143	6	-0.0
483533.6667	6491581.241	4	-0.0025651325612
484420.0497	6492327.236	6	-0.0
480789.4791	6488966.296	4	-0.001803653424
483131.9977	6491819.355	4	-0.0009484718278
485500.4848	6490081.285	4	-0.001860413966
483113.2591	6492332.054	6	-0.0
485513.5844	6488766.349	4	-0.00188356212
486006.9157	6492120.275	4	-0.0031511296652
483874.642	6494031.237	4	-0.0
483637.2684	6494322.944	4	-0.0
483369.438	6491777.426	2	-0.0
483369.438	6491777.426	4	-0.0
488650.4194	6487758.259	6	-0.0
487138.1481	6487199.288	2	-0.0062378884364
487138.1481	6487199.288	4	-0.0
491673.6778	6494755.981	2	-0.0056355924952
490325.6987	6493768.028	2	-0.0014809110795999999
490325.6987	6493768.028	4	-0.0
487435.0431	6492048.508	4	-0.0
487571.3541	6492463.01	6	-0.0
488982.6526	6492168.578	4	-0.001776700094
484338.6327	6488282.514	4	-0.001341007442
490479.929	6489345.683	4	-0.0028881920036
491331.2034	6488384.484	4	-0.0015368471668
490102.4716	6488404.649	4	-0.0
489553.76	6489708.035	4	-0.0006388256308
489821.929	6489515.984	4	-0.000989662858
487732.1222	6492210.902	6	-0.0
487308.2988	6488926.338	6	-0.0
490273.3542	6493117.04	2	-0.0
490273.3542	6493117.04	4	-0.0
489119.5165	6494340.514	4	-0.00228152011
489203.4633	6492048.855	4	-0.0023532476776
490254.0158	6492953.346	4	-0.001505264206
490508.5848	6491842.224	4	-0.00097349086
489687.7408	6488512.99	4	-0.0
492567.4328	6489028.664	4	-0.00119863044
491471.9688	6491630.429	2	-0.0
492593.8258	6491251.468	4	-0.001209411772
491266.014	6487388.912	4	-0.0030432529256
490112.7839	6489771.346	4	-0.0017516810618
489171.6914	6493642.701	4	-0.002190830082
488301.5633	6488220.737	4	-0.0005924024836
488241.8252	6488004.425	6	-0.0
490802.7099	6495269.743	6	-0.0
493114.2114	6496182.778	2	-0.0
484403.3413	6478352.875	2	-0.011447554898
485972.0034	6479596.001	2	-0.00317098
485972.0034	6479596.001	4	-0.0
489953.9978	6480746.998	4	-0.001109843
489953.9978	6480746.998	6	-0.0
