489950.0	6489600.0	-0.0082926813800101
496717.0	6491489.0	-0.000208967529173
495012.0	6490787.0	-0.0012040208016235
492830.0	6488401.0	-0.0006719304921359
494338.0	6492443.0	0.0
493729.0	6489297.0	0.0
489032.0	6493881.0	-0.0014917871638762
488602.0	6492660.0	-0.0003567351598173
486881.0	6486146.0	-0.0008193810248604
487061.0	6484517.0	-0.0012992770167427
487791.0	6484894.0	-0.002320205479452
485702.0	6474528.0	-0.0026506215119228
484752.0	6477299.0	0.0
494542.0	6494594.0	-0.0004055682394723
486034.0	6472641.0	-0.0015626585489599
484908.0	6478696.0	-0.0013641552511415
485066.0	6469512.0	-0.0001798262303399
485707.0	6470125.0	-0.0008723363774733
491216.0	6473332.0	-0.000329940385591
485893.0	6476606.0	-0.000654173008625
486542.0	6477595.0	-0.0010587899543378
485906.0	6474812.0	-0.0038860032978183
485623.0	6474819.0	-0.0015364028411973
490593.0	6485397.0	-0.0028111047691527
491636.0	6486874.0	-0.0014066780821917
491636.0	6487732.0	0.0
492471.0	6480596.0	-0.0009306823947234
494818.0	6481572.0	-0.0007702308472856
494351.0	6478525.0	-0.0018589865550481
495815.0	6481722.0	0.0
494719.0	6482260.0	-0.0004267503805175
496302.0	6481483.0	-0.0001185946220192
497151.0	6481496.0	-0.0185710933536276
500874.0	6491484.0	-0.0014205986808726
491107.0	6473288.0	0.0
490781.0	6472800.0	0.0
500421.0	6487554.0	0.0
507883.16	6483529.5	-0.0018327625570776
489014.0	6480023.0	-0.0001647323693556
484959.0	6476875.0	-0.0031395865043125
489886.0	6480651.0	0.0
487739.3	6479316.5	-0.0022064307458143
489562.0	6480410.0	0.0
488272.0	6479194.0	-0.0001647323693556
485438.0	6479601.0	0.0
484749.0	6478080.0	-0.0002102359208523
494414.0	6489613.0	-0.0016489091831557
495639.0	6489718.0	-0.0012371197995941
493171.0	6488533.0	-0.0004876966007102
498227.0	6490925.0	-0.0006183409436834
499164.0	6489773.0	0.0
492260.0	6475623.0	-0.0020612633181126
493566.0	6477500.0	-0.0027476217656012
493956.0	6478037.0	-0.000384639776763
492790.0	6476501.0	-3.392947742262811e-05
491576.0	6473956.0	-0.0010400811770674
493601.0	6477609.0	0.0
502311.0	6486486.0	0.0
485651.0	6470494.0	-0.0401560121765601
485425.0	6489420.0	-0.0003829908675799
506978.0	6483460.0	-0.000170605022831
504350.0	6484210.0	-0.0003293724632166
